"id";"taxonID";"scientificName";"family";"taxonRank";"scientificNameAuthorship";"taxonomicStatus";"countryCode";"threatStatus"
"26828";"26828";"Aspilia ovalifolia";"ASTERACEAE";"species";"(DC.) Baker";"accepted";"BR";"CR"
"26829";"26829";"Aspilia pereirae";"ASTERACEAE";"species";"J.U.Santos";"accepted";"BR";"EN"
"26835";"26835";"Aspilia prostrata";"ASTERACEAE";"species";"J.U.Santos";"accepted";"BR";"EN"
"26838";"26838";"Aspilia reticulata";"ASTERACEAE";"species";"Baker";"accepted";"BR";"VU"
"117547";"117547";"Aspilia silphioides";"ASTERACEAE";"species";"(Hook. & Arn.) Benth. & Hook.";"accepted";"BR";"EN"
"115508";"115508";"Austroeupatorium rosmarinaceum";"ASTERACEAE";"species";"(Cabrera & Vittet) R.M.King & H.Rob.";"accepted";"BR";"VU"
"5157";"5157";"Baccharis aracatubensis";"ASTERACEAE";"species";"Malag.";"accepted";"BR";"EN"
"26855";"26855";"Baccharis concinna";"ASTERACEAE";"species";"G.M.Barroso";"accepted";"BR";"VU"
"26857";"26857";"Baccharis elliptica";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"EN"
"5188";"5188";"Baccharis hypericifolia";"ASTERACEAE";"species";"Baker";"accepted";"BR";"EN"
"5202";"5202";"Baccharis lychnophora";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"VU"
"104357";"104357";"Baccharis penningtonii";"ASTERACEAE";"species";"Heering";"accepted";"BR";"VU"
"15991";"15991";"Baccharis polyphylla";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"VU"
"104361";"104361";"Baccharis pseudoalpestris";"ASTERACEAE";"species";"Malag.";"accepted";"BR";"VU"
"16025";"16025";"Caatinganthus rubropappus";"ASTERACEAE";"species";"(Soar.Nunes) H.Rob.";"accepted";"BR";"EN"
"116092";"116092";"Calea abbreviata";"ASTERACEAE";"species";"Pruski & Urbatsch";"accepted";"BR";"CR"
"114901";"114901";"Calea acaulis";"ASTERACEAE";"species";"Baker";"accepted";"BR";"VU"
"114861";"114861";"Calea brittoniana";"ASTERACEAE";"species";"Pruski";"accepted";"BR";"CR"
"114905";"114905";"Calea gentianoides";"ASTERACEAE";"species";"DC.";"accepted";"BR";"VU"
"116474";"116474";"Calea heteropappa";"ASTERACEAE";"species";"Pruski & Urbatsch";"accepted";"BR";"EN"
"103754";"103754";"Calea kristiniae";"ASTERACEAE";"species";"Pruski";"accepted";"BR";"EN"
"111168";"111168";"Campuloclinium parvulum";"ASTERACEAE";"species";"(Glaz.) R.M.King & H.Rob.";"accepted";"BR";"VU"
"16044";"16044";"Catolesia mentiens";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"CR"
"16048";"16048";"Chaptalia chapadensis";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"CR"
"5270";"5270";"Chaptalia cordifolia";"ASTERACEAE";"species";"(Baker) Cabrera";"accepted";"BR";"VU"
"5271";"5271";"Chaptalia hermogenis";"ASTERACEAE";"species";"M.D.Moraes";"accepted";"BR";"CR"
"104328";"104328";"Chionolaena lychnophorioides";"ASTERACEAE";"species";"Sch.Bip.";"accepted";"BR";"VU"
"26951";"26951";"Chresta souzae";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"114919";"114919";"Chromolaena angusticeps";"ASTERACEAE";"species";"(Malme) R.M.King & H.Rob.";"accepted";"BR";"EN"
"26954";"26954";"Chromolaena arrayana";"ASTERACEAE";"species";"(Gardner) R.M.King & H.Rob.";"accepted";"BR";"EN"
"26961";"26961";"Chromolaena costatipes";"ASTERACEAE";"species";"(B.L.Rob.) R.M.King & H.Rob.";"accepted";"BR";"EN"
"114987";"114987";"Chromolaena rhinanthacea";"ASTERACEAE";"species";"(DC.) R.M.King & H.Rob.";"accepted";"BR";"EN"
"109674";"109674";"Chronopappus bifrons";"ASTERACEAE";"species";"(DC. ex Pers.) DC.";"accepted";"BR";"VU"
"104813";"104813";"Chrysolaena nicolackii";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"VU"
"109568";"109568";"Cololobus longiangustatus";"ASTERACEAE";"species";"( G.M.Barroso ) H.Rob.";"accepted";"BR";"EN"
"109566";"109566";"Cololobus rupestris";"ASTERACEAE";"species";"(Gardner) H.Rob.";"accepted";"BR";"EN"
"102342";"102342";"Dendrophorbium catharinense";"ASTERACEAE";"species";"(Dusén ex Cabrera) C.Jeffrey";"accepted";"BR";"VU"
"115868";"115868";"Dendrophorbium paranense";"ASTERACEAE";"species";"(Malme) Matzenb. & Baptista";"accepted";"BR";"EN"
"106105";"106105";"Dimerostemma annuum";"ASTERACEAE";"species";"(Hassl.) H. Rob.";"accepted";"BR";"EN"
"16088";"16088";"Dimerostemma episcopale";"ASTERACEAE";"species";"(H.Rob.) H.Rob.";"accepted";"BR";"EN"
"27026";"27026";"Dimerostemma grazielae";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"VU"
"109545";"109545";"Dimerostemma myrtifolium";"ASTERACEAE";"species";"(Chodat) M.D.Moraes";"accepted";"BR";"EN"
"103483";"103483";"Disynaphia ericoides";"ASTERACEAE";"species";"(DC.) R.M.King & H.Rob.";"accepted";"BR";"EN"
"25227";"25227";"Disynaphia praeficta";"ASTERACEAE";"species";"(B.L.Rob.) R.M.King & H.Rob.";"accepted";"BR";"EN"
"114507";"114507";"Disynaphia variolata";"ASTERACEAE";"species";"(B.L.Rob.) R.M.King & H.Rob.";"accepted";"BR";"EN"
"27039";"27039";"Echinocoryne echinocephala";"ASTERACEAE";"species";"(H.Rob.) H.Rob.";"accepted";"BR";"EN"
"27054";"27054";"Eremanthus argenteus";"ASTERACEAE";"species";"MacLeish & H.Schumach.";"accepted";"BR";"EN"
"27060";"27060";"Eremanthus leucodendron";"ASTERACEAE";"species";"Mattf.";"accepted";"BR";"EN"
"25229";"25229";"Eremanthus polycephalus";"ASTERACEAE";"species";"(DC.) MacLeish";"accepted";"BR";"VU"
"5328";"5328";"Gochnatia rotundifolia";"ASTERACEAE";"species";"Less.";"accepted";"BR";"VU"
"115333";"115333";"Gyptis vernoniopsis";"ASTERACEAE";"species";"(Sch.Bip. ex Baker) R.M.King & H.Rob.";"accepted";"BR";"EN"
"111332";"111332";"Heterocoma albida";"ASTERACEAE";"species";"(DC. ex Pers.) DC.";"accepted";"BR";"CR"
"117151";"117151";"Heterocondylus lysimachioides";"ASTERACEAE";"species";"(Chodat) R.M.King & H.Rob.";"accepted";"BR";"VU"
"16142";"16142";"Hoehnephytum almasense";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"EN"
"104605";"104605";"Holocheilus hieracioides";"ASTERACEAE";"species";"(D.Don) Cabrera";"accepted";"BR";"EN"
"104603";"104603";"Holocheilus monocephalus";"ASTERACEAE";"species";"Mondin";"accepted";"BR";"EN"
"5334";"5334";"Hysterionica pinnatiloba";"ASTERACEAE";"species";"Matzenb. & Sobral";"accepted";"BR";"EN"
"5335";"5335";"Hysterionica pinnatisecta";"ASTERACEAE";"species";"Matzenb. & Sobral";"accepted";"BR";"CR"
"106483";"106483";"Ianthopappus corymbosus";"ASTERACEAE";"species";"(Less.) Roque & D.J.N.Hind";"accepted";"BR";"CR"
"27105";"27105";"Ichthyothere elliptica";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"27128";"27128";"Lepidaploa almasensis";"ASTERACEAE";"species";"(D.J.N.Hind) H.Rob.";"accepted";"BR";"CR"
"109717";"109717";"Lepidaploa gnaphalioides";"ASTERACEAE";"species";"(Sch.Bip. ex Baker) H.Rob.";"accepted";"BR";"EN"
"27147";"27147";"Lepidaploa pseudaurea";"ASTERACEAE";"species";"(D.J.N.Hind) H.Rob.";"accepted";"BR";"EN"
"27154";"27154";"Lepidaploa spixiana";"ASTERACEAE";"species";"(Mart. ex DC.) H.Rob.";"accepted";"BR";"EN"
"5341";"5341";"Leptostelma catharinense";"ASTERACEAE";"species";"(Cabrera) A.M.Teles & Sobral";"accepted";"BR";"EN"
"104821";"104821";"Lessingianthus adenophyllus";"ASTERACEAE";"species";"(Mart. ex DC.) H.Rob.";"accepted";"BR";"EN"
"27164";"27164";"Lessingianthus asteriflorus";"ASTERACEAE";"species";"(Mart. ex DC.) H.Rob.";"accepted";"BR";"EN"
"104845";"104845";"Lessingianthus constrictus";"ASTERACEAE";"species";"(Matzenb. & Mafiol.) Dematt.";"accepted";"BR";"CR"
"27182";"27182";"Lessingianthus eitenii";"ASTERACEAE";"species";"(H.Rob.) H.Rob.";"accepted";"BR";"EN"
"27185";"27185";"Lessingianthus exiguus";"ASTERACEAE";"species";"(Cabrera) H.Rob.";"accepted";"BR";"VU"
"27196";"27196";"Lessingianthus irwinii";"ASTERACEAE";"species";"(G.M.Barroso) H.Rob.";"accepted";"BR";"VU"
"27218";"27218";"Lessingianthus pumillus";"ASTERACEAE";"species";"(Vell.) H.Rob.";"accepted";"BR";"VU"
"104915";"104915";"Lessingianthus reitzianus";"ASTERACEAE";"species";"(Cabrera) H.Rob.";"accepted";"BR";"VU"
"27222";"27222";"Lessingianthus rosmarinifolius";"ASTERACEAE";"species";"(Less.) H.Rob.";"accepted";"BR";"EN"
"27229";"27229";"Lessingianthus souzae";"ASTERACEAE";"species";"(H.Rob.) H.Rob.";"accepted";"BR";"EN"
"27230";"27230";"Lessingianthus stoechas";"ASTERACEAE";"species";"(Mart. ex Baker) H.Rob.";"accepted";"BR";"VU"
"27231";"27231";"Lessingianthus subcarduoides";"ASTERACEAE";"species";"(H.Rob.) H.Rob.";"accepted";"BR";"EN"
"27234";"27234";"Lessingianthus venosissimus";"ASTERACEAE";"species";"(Sch.Bip. ex Baker) H.Rob.";"accepted";"BR";"EN"
"109542";"109542";"Lessingianthus westermanii";"ASTERACEAE";"species";"(Ekman & Dusén ex Malme) H.Rob.";"accepted";"BR";"EN"
"27239";"27239";"Lessingianthus zuccarinianus";"ASTERACEAE";"species";"(Mart. ex DC.) H.Rob.";"accepted";"BR";"VU"
"27241";"27241";"Lomatozona artemisiifolia";"ASTERACEAE";"species";"Baker";"accepted";"BR";"EN"
"105261";"105261";"Lulia nervosa";"ASTERACEAE";"species";"(Less.) Zardini";"accepted";"BR";"EN"
"111341";"111341";"Lychnophora albertinioides";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"CR"
"27248";"27248";"Lychnophora brunioides";"ASTERACEAE";"species";"Mart.";"accepted";"BR";"CR"
"25232";"25232";"Lychnophora crispa";"ASTERACEAE";"species";"Mattf.";"accepted";"BR";"EN"
"27249";"27249";"Lychnophora diamantinana";"ASTERACEAE";"species";"Coile & Jones";"accepted";"BR";"EN"
"111335";"111335";"Lychnophora gardneri";"ASTERACEAE";"species";"Sch.Bip.";"accepted";"BR";"EN"
"27250";"27250";"Lychnophora granmogolensis";"ASTERACEAE";"species";"(Duarte) Semir";"accepted";"BR";"EN"
"27252";"27252";"Lychnophora humillima";"ASTERACEAE";"species";"Sch.Bip.";"accepted";"BR";"CR"
"25235";"25235";"Lychnophora markgravii";"ASTERACEAE";"species";"G.M.Barroso";"accepted";"BR";"EN"
"111333";"111333";"Lychnophora martiana";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"EN"
"111343";"111343";"Lychnophora mello-barretoi";"ASTERACEAE";"species";"G.M.Barroso";"accepted";"BR";"EN"
"25237";"25237";"Lychnophora pohlii";"ASTERACEAE";"species";"Sch.Bip.";"accepted";"BR";"EN"
"111340";"111340";"Lychnophora ramosissima";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"VU"
"16180";"16180";"Lychnophora regis";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"27253";"27253";"Lychnophora reticulata";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"EN"
"111336";"111336";"Lychnophora rosmarinifolia";"ASTERACEAE";"species";"Mart.";"accepted";"BR";"EN"
"16182";"16182";"Lychnophora santosii";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"27254";"27254";"Lychnophora sellowii";"ASTERACEAE";"species";"Sch.Bip.";"accepted";"BR";"EN"
"16183";"16183";"Lychnophora sericea";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"CR"
"27255";"27255";"Lychnophora souzae";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"CR"
"111342";"111342";"Lychnophora syncephala";"ASTERACEAE";"species";"(Sch.Bip.) Sch.Bip.";"accepted";"BR";"EN"
"16184";"16184";"Lychnophora tomentosa";"ASTERACEAE";"species";"(Mart. ex DC.) Sch.Bip.";"accepted";"BR";"VU"
"27257";"27257";"Lychnophora villosissima";"ASTERACEAE";"species";"Mart.";"accepted";"BR";"EN"
"25239";"25239";"Lychnophoriopsis candelabrum";"ASTERACEAE";"species";"(Sch.Bip.) H.Rob.";"accepted";"BR";"EN"
"27258";"27258";"Lychnophoriopsis damazioi";"ASTERACEAE";"species";"(Beauverd) H.Rob.";"accepted";"BR";"EN"
"111345";"111345";"Lychnophoriopsis hatschbachii";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"5346";"5346";"Mikania additicia";"ASTERACEAE";"species";"B.L.Rob.";"accepted";"BR";"EN"
"16195";"16195";"Mikania alvimii";"ASTERACEAE";"species";"R.M.King & H.Rob.";"accepted";"BR";"EN"
"105804";"105804";"Mikania anethifolia";"ASTERACEAE";"species";"(DC.) Matzenb.";"accepted";"BR";"EN"
"27259";"27259";"Mikania argyreiae";"ASTERACEAE";"species";"DC.";"accepted";"BR";"VU"
"27265";"27265";"Mikania cipoensis";"ASTERACEAE";"species";"G.M.Barroso";"accepted";"BR";"EN"
"5365";"5365";"Mikania clematidifolia";"ASTERACEAE";"species";"Dusén";"accepted";"BR";"VU"
"5372";"5372";"Mikania dusenii";"ASTERACEAE";"species";"B.L.Rob.";"accepted";"BR";"CR"
"5375";"5375";"Mikania firmula";"ASTERACEAE";"species";"Baker";"accepted";"BR";"VU"
"25241";"25241";"Mikania glabra";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"EN"
"27268";"27268";"Mikania glauca";"ASTERACEAE";"species";"Mart. ex Baker";"accepted";"BR";"EN"
"25242";"25242";"Mikania hartbergii";"ASTERACEAE";"species";"W.C.Holmes";"accepted";"BR";"EN"
"5380";"5380";"Mikania hastato-cordata";"ASTERACEAE";"species";"Malme";"accepted";"BR";"VU"
"27270";"27270";"Mikania itambana";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"EN"
"5404";"5404";"Mikania neurocaula";"ASTERACEAE";"species";"DC.";"accepted";"BR";"EN"
"5410";"5410";"Mikania oreophila";"ASTERACEAE";"species";"Ritter & Miotto";"accepted";"BR";"EN"
"106343";"106343";"Mikania pinnatiloba";"ASTERACEAE";"species";"DC.";"accepted";"BR";"EN"
"27283";"27283";"Mikania premnifolia";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"EN"
"106341";"106341";"Mikania variifolia";"ASTERACEAE";"species";"Hieron.";"accepted";"BR";"EN"
"5446";"5446";"Mikania viminea";"ASTERACEAE";"species";"DC.";"accepted";"BR";"EN"
"5450";"5450";"Mikania warmingii";"ASTERACEAE";"species";"Sch.Bip.";"accepted";"BR";"EN"
"27295";"27295";"Minasia alpestris";"ASTERACEAE";"species";"(Gardner) H.Rob.";"accepted";"BR";"EN"
"111347";"111347";"Minasia pereirae";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"25244";"25244";"Minasia scapigera";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"80705";"80705";"Monogereion carajensis";"ASTERACEAE";"species";"R.M.King & G.M.Barroso";"accepted";"BR";"CR"
"5318";"5318";"Moquiniastrum argyreum";"ASTERACEAE";"species";"(Dusén ex Malme) G. Sancho";"accepted";"BR";"EN"
"106376";"106376";"Moquiniastrum cordatum";"ASTERACEAE";"species";"(Less.) G. Sancho";"accepted";"BR";"EN"
"27073";"27073";"Moquiniastrum hatschbachii";"ASTERACEAE";"species";"(Cabrera) G. Sancho";"accepted";"BR";"VU"
"5322";"5322";"Moquiniastrum mollissimum";"ASTERACEAE";"species";"(Malme) G. Sancho";"accepted";"BR";"CR"
"5327";"5327";"Moquiniastrum ramboi";"ASTERACEAE";"species";"(Cabrera) G. Sancho";"accepted";"BR";"VU"
"5329";"5329";"Moquiniastrum sordidum";"ASTERACEAE";"species";"(Less.) G. Sancho";"accepted";"BR";"VU"
"103567";"103567";"Neocabreria malachophylla";"ASTERACEAE";"species";"(Klatt) R.M.King & H.Rob.";"accepted";"BR";"VU"
"5469";"5469";"Noticastrum hatschbachii";"ASTERACEAE";"species";"Zardini";"accepted";"BR";"EN"
"5470";"5470";"Noticastrum malmei";"ASTERACEAE";"species";"Zardini";"accepted";"BR";"EN"
"5471";"5471";"Noticastrum psammophilum";"ASTERACEAE";"species";"(Klatt) Cuatrec.";"accepted";"BR";"EN"
"104612";"104612";"Panphalea araucariophila";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"EN"
"104611";"104611";"Panphalea cardaminifolia";"ASTERACEAE";"species";"Less.";"accepted";"BR";"EN"
"104613";"104613";"Panphalea maxima";"ASTERACEAE";"species";"Less.";"accepted";"BR";"CR"
"108635";"108635";"Panphalea ramboi";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"CR"
"27307";"27307";"Panphalea smithii";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"EN"
"16227";"16227";"Paralychnophora atkinsiae";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"EN"
"25245";"25245";"Paralychnophora bicolor";"ASTERACEAE";"species";"(DC.) MacLeish";"accepted";"BR";"EN"
"16228";"16228";"Paralychnophora harleyi";"ASTERACEAE";"species";"(H.Rob.) D.J.N.Hind";"accepted";"BR";"VU"
"16229";"16229";"Paralychnophora patriciana";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"EN"
"108626";"108626";"Perezia eryngioides";"ASTERACEAE";"species";"(Cabrera) Crisci &  Martic.";"accepted";"BR";"EN"
"108627";"108627";"Perezia multiflora";"ASTERACEAE";"species";"Less.";"accepted";"BR";"EN"
"111837";"111837";"Picrosia cabreriana";"ASTERACEAE";"species";"A.G.Schulz";"accepted";"BR";"CR"
"5490";"5490";"Piptocarpha robusta";"ASTERACEAE";"species";"G.M.Barroso";"accepted";"BR";"EN"
"27321";"27321";"Piptolepis buxoides";"ASTERACEAE";"species";"(Less.) Sch.Bip.";"accepted";"BR";"EN"
"111450";"111450";"Piptolepis imbricata";"ASTERACEAE";"species";"(Gardner) Sch.Bip.";"accepted";"BR";"CR"
"111452";"111452";"Piptolepis leptospermoides";"ASTERACEAE";"species";"(Mart. ex DC.) Sch.Bip.";"accepted";"BR";"CR"
"16261";"16261";"Porophyllum bahiense";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"VU"
"25250";"25250";"Proteopsis argentea";"ASTERACEAE";"species";"Mart. & Zucc. ex Sch.Bip.";"accepted";"BR";"VU"
"27340";"27340";"Richterago angustifolia";"ASTERACEAE";"species";"(Gardner) Roque";"accepted";"BR";"EN"
"25252";"25252";"Richterago arenaria";"ASTERACEAE";"species";"(Baker) Roque";"accepted";"BR";"VU"
"25253";"25253";"Richterago campestris";"ASTERACEAE";"species";"Roque & J.N.Nakaj.";"accepted";"BR";"EN"
"25254";"25254";"Richterago caulescens";"ASTERACEAE";"species";"Roque";"accepted";"BR";"CR"
"25255";"25255";"Richterago conduplicata";"ASTERACEAE";"species";"Roque";"accepted";"BR";"EN"
"25256";"25256";"Richterago elegans";"ASTERACEAE";"species";"Roque";"accepted";"BR";"VU"
"25257";"25257";"Richterago hatschbachii";"ASTERACEAE";"species";"(Zardini) Roque";"accepted";"BR";"EN"
"25258";"25258";"Richterago lanata";"ASTERACEAE";"species";"Roque";"accepted";"BR";"EN"
"27341";"27341";"Richterago petiolata";"ASTERACEAE";"species";"Roque & J.N.Nakaj.";"accepted";"BR";"EN"
"27342";"27342";"Richterago polyphylla";"ASTERACEAE";"species";"(Baker) Ferreyra";"accepted";"BR";"EN"
"78157";"78157";"Richterago riparia";"ASTERACEAE";"species";"Roque";"accepted";"BR";"VU"
"27343";"27343";"Richterago stenophylla";"ASTERACEAE";"species";"(Cabrera) Roque";"accepted";"BR";"EN"
"27344";"27344";"Richterago suffrutescens";"ASTERACEAE";"species";"(Cabrera) Roque";"accepted";"BR";"CR"
"27351";"27351";"Schlechtendalia luzulifolia";"ASTERACEAE";"species";"Less.";"accepted";"BR";"EN"
"16296";"16296";"Senecio almasensis";"ASTERACEAE";"species";"Mattf.";"accepted";"BR";"CR"
"78158";"78158";"Senecio caparaoensis";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"EN"
"25262";"25262";"Senecio gertii";"ASTERACEAE";"species";"Zardini";"accepted";"BR";"EN"
"78162";"78162";"Senecio graciellae";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"EN"
"27360";"27360";"Senecio hatschbachii";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"EN"
"115761";"115761";"Senecio heteroschizus";"ASTERACEAE";"species";"Baker";"accepted";"BR";"EN"
"115802";"115802";"Senecio langei";"ASTERACEAE";"species";"Malme";"accepted";"BR";"VU"
"78164";"78164";"Senecio promatensis";"ASTERACEAE";"species";"Matzenb.";"accepted";"BR";"CR"
"115883";"115883";"Senecio ramboanus";"ASTERACEAE";"species";"Cabrera";"accepted";"BR";"EN"
"78165";"78165";"Senecio riograndensis";"ASTERACEAE";"species";"Matzenb.";"accepted";"BR";"EN"
"104620";"104620";"Smallanthus araucariophilus";"ASTERACEAE";"species";"Mondin";"accepted";"BR";"CR"
"104624";"104624";"Smallanthus riograndensis";"ASTERACEAE";"species";"Mondin";"accepted";"BR";"EN"
"105291";"105291";"Stenachaenium macrocephalum";"ASTERACEAE";"species";"Benth. ex Benth. & Hook.f.";"accepted";"BR";"CR"
"102972";"102972";"Stenophalium eriodes";"ASTERACEAE";"species";"(Mattf.) Anderb.";"accepted";"BR";"VU"
"111673";"111673";"Stevia catharinensis";"ASTERACEAE";"species";"Cabrera & Vittet";"accepted";"BR";"EN"
"27399";"27399";"Stevia hilarii";"ASTERACEAE";"species";"B.L.Rob.";"accepted";"BR";"CR"
"27400";"27400";"Stevia leptophylla";"ASTERACEAE";"species";"Sch.Bip. ex Baker";"accepted";"BR";"EN"
"111890";"111890";"Stevia riedelli";"ASTERACEAE";"species";"Sch.Bip. ex Baker";"accepted";"BR";"EN"
"111710";"111710";"Stevia selloi";"ASTERACEAE";"species";"(Spreng.) B.L.Rob.";"accepted";"BR";"VU"
"114495";"114495";"Steyermarkina dispalata";"ASTERACEAE";"species";"(Gardner) R.M.King & H.Rob.";"accepted";"BR";"VU"
"5508";"5508";"Stifftia fruticosa";"ASTERACEAE";"species";"(Vell.) D.J.N.Hind & Semir";"accepted";"BR";"VU"
"27410";"27410";"Stilpnopappus semirianus";"ASTERACEAE";"species";"R.Esteves";"accepted";"BR";"EN"
"16321";"16321";"Stilpnopappus suffruticosus";"ASTERACEAE";"species";"Gardner";"accepted";"BR";"CR"
"117173";"117173";"Stomatanthes loefgrenii";"ASTERACEAE";"species";"(B.L.Rob.) H.Rob.";"accepted";"BR";"CR"
"25267";"25267";"Strophopappus bicolor";"ASTERACEAE";"species";"DC.";"accepted";"BR";"EN"
"27420";"27420";"Strophopappus ferrugineus";"ASTERACEAE";"species";"(Baker) R.Esteves";"accepted";"BR";"EN"
"16329";"16329";"Stylotrichium corymbosum";"ASTERACEAE";"species";"(DC.) Mattf.";"accepted";"BR";"EN"
"16330";"16330";"Stylotrichium edmundoi";"ASTERACEAE";"species";"G.M.Barroso";"accepted";"BR";"EN"
"16331";"16331";"Stylotrichium glomeratum";"ASTERACEAE";"species";"Bautista et al.";"accepted";"BR";"CR"
"16333";"16333";"Stylotrichium sucrei";"ASTERACEAE";"species";"R.M.King & H.Rob.";"accepted";"BR";"EN"
"25269";"25269";"Symphyopappus uncinatus";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"EN"
"5517";"5517";"Trichocline linearifolia";"ASTERACEAE";"species";"Malme";"accepted";"BR";"VU"
"5533";"5533";"Trixis glaziovii";"ASTERACEAE";"species";"Baker";"accepted";"BR";"VU"
"106846";"106846";"Trixis pallida";"ASTERACEAE";"species";"Less.";"accepted";"BR";"CR"
"25271";"25271";"Verbesina pseudoclaussenii";"ASTERACEAE";"species";"D.J.N.Hind";"accepted";"BR";"CR"
"27445";"27445";"Vernonanthura fagifolia";"ASTERACEAE";"species";"(Gardner) H.Rob.";"accepted";"BR";"VU"
"27504";"27504";"Wedelia macedoi";"ASTERACEAE";"species";"H.Rob.";"accepted";"BR";"CR"
"5542";"5542";"Wunderlichia azulensis";"ASTERACEAE";"species";"Maguire & G.M.Barroso";"accepted";"BR";"EN"
"16457";"16457";"Wunderlichia cruelsiana";"ASTERACEAE";"species";"Taub.";"accepted";"BR";"EN"
"78188";"78188";"Wunderlichia senae";"ASTERACEAE";"species";"Glaz. ex Maguire & G.M.Barroso";"accepted";"BR";"EN"
"5568";"5568";"Begonia albidula";"BEGONIACEAE";"species";"Brade";"accepted";"BR";"EN"
"5569";"5569";"Begonia altamiroi";"BEGONIACEAE";"species";"Brade";"accepted";"BR";"EN"
"5573";"5573";"Begonia apparicioi";"BEGONIACEAE";"species";"Brade";"accepted";"BR";"EN"
"5575";"5575";"Begonia bahiensis";"BEGONIACEAE";"species";"A.DC.";"accepted";"BR";"EN"
"5577";"5577";"Begonia besleriifolia";"BEGONIACEAE";"species";"Schott";"accepted";"BR";"EN"
"34128";"34128";"Begonia coccinea";"BEGONIACEAE";"species";"Hook.";"accepted";"BR";"EN"
"5596";"5596";"Begonia crispula";"BEGONIACEAE";"species";"Brade";"accepted";"BR";"CR"
"5598";"5598";"Begonia curtii";"BEGONIACEAE";"species";"L.B.Sm. & B.G.Schub.";"accepted";"BR";"VU"
"5601";"5601";"Begonia dentatiloba";"BEGONIACEAE";"species";"A.DC.";"accepted";"BR";"EN"
