"familia";"nome_cientifico";"status_conservacao";"codStatus";"fonte";"lista";"dispositivo_legal";"CITES";"taxonomicStatus";"nomenclaturalStatus";"acceptedNameUsage"
"Acanthaceae";"Aphelandra margaritae";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra maximiliana";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra maximiliana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra nitida";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra phrynioides";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra prismatica";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra rigida";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra squarrosa";"Extinta na Natureza";"EW";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra stephanophysa";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Acanthaceae";"Aphelandra wasshausenii";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Apinagia yguazuensis";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Apinagia riedelii"
"Apiaceae";"Apium prostratum";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Apochloa animara";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Apochloa bahiensis";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Apoclada simplex";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Apoclada simplex";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Cucurbitaceae";"Apodanthera hindii";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Cucurbitaceae";"Apodanthera ulei";"Vulnerável";"VU";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Cucurbitaceae";"Apodanthera villosa";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Rubiaceae";"Appunia aurantiaca";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Burmanniaceae";"Apteria aphylla";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Burmanniaceae";"Apteria aphylla";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Apuleia leiocarpa";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Apuleia leiocarpa";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Apuleia leiocarpa";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Arachis villosa";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Arachis villosa";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"";"Arachniopsis monodactyla";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Araeococcus montanus";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Araeococcus montanus";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Araeococcus sessiliflorus";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araliaceae";"Aralia bahiana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araliaceae";"Aralia warmingiana";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Arapatiella emarginata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araucariaceae";"Araucaria angustifolia";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araucariaceae";"Araucaria angustifolia";"Vulnerável";"VU";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araucariaceae";"Araucaria angustifolia";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araucariaceae";"Araucaria angustifolia";"Criticamente em Perigo";"CR";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araucariaceae";"Araucaria angustifolia";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Araucariaceae";"Araucaria angustifolia";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Araujia angustifolia";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Araujia brachystephana";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Araujia odorata";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Arberella bahiensis";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Archidiaceae";"Archidium tenerrimum";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Gentianaceae";"Aripuana cullmaniorum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida brasiliensis";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida brasiliensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida circinalis";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida constricta";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida constricta";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida ekmaniana";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida filifolia";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida laevis";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida macrophylla";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida oligospira";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida sanctae-luciae";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Aristida sanctae-luciae";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"";"Aristida subaequans";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia curviflora";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia cymbifera";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia hypoglauca";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia longispathulata";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia odora";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia odora";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia raja";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Aristolochiaceae";"Aristolochia robertii";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Santalaceae";"Arjona megapotamica";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arrojadoa bahiensis";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arrojadoa bahiensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"";"Arrojadoa dinae";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arrojadoa eriocaulis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arrojadoa marylaniae";"Criticamente em Perigo";"CR";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Arrojadocharis praxeloides";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arthrocereus glaziovii";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arthrocereus glaziovii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arthrocereus melanurus";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arthrocereus melanurus subsp. magnus";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Cactaceae";"Arthrocereus melanurus subsp. melanurus";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Cactaceae";"Arthrocereus melanurus subsp. odorus";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Cactaceae";"Arthrocereus rondonianus";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Cactaceae";"Arthrocereus rondonianus";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Anexo II CITES";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Arthropogon filifolius";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Arthropogon xerachne";"Criticamente em Perigo";"CR";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Arthropogon xerachne";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Phyllostomidae";"Artibeus (Artibeus) lituratus";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Phyllostomidae";"Artibeus (Artibeus) planirostris";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Phyllostomidae";"Artibeus (Dermanura) cinereus";"Vulnerável";"VU";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"";"Artibeus fimbriatus";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"";"Artibeus obscurus";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Poaceae";"Arundinella deppeana";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Arundinella deppeana";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Asclepias aequicornu";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Asclepias bracteolata";"Vulnerável";"VU";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Asclepias langsdorffii";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Malpighiaceae";"Aspicarpa sericea";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosper masandwithianum";"Vulnerável";"VU";"PA";"Lista Flora Ameaçada Pará";"Resolução COEMA 54/2007";"Não";NA;NA;NA
"Apocynaceae";"Aspidosperma album";"Vulnerável";"VU";"PA";"Lista Flora Ameaçada Pará";"Resolução COEMA 54/2007";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma auriculatum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"";"Aspidosperma australis";"Rara";"R";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Apocynaceae";"Aspidosperma castroanum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma confertiflorum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma cylindrocarpon";"Rara";"R";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma desmanthum";"Vulnerável";"VU";"PA";"Lista Flora Ameaçada Pará";"Resolução COEMA 54/2007";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma formosanum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma huberianum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma macrocarpon";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma nigricans";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma nobile";"Criticamente em Perigo";"CR";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma obscurinervium";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma occidentale";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma oliganthum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma parvifolium";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma polyneuron";"Rara";"R";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma quebracho-blanco";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma quirandy";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"";NA
"Apocynaceae";"Aspidosperma ramiflorum";"Rara";"R";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma riedelii";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma riedelii";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma rizzoanum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma salgadense";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma spruceanum";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apocynaceae";"Aspidosperma thomasii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia almasensis";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia belo-horizontinae";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia caudata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia clausseniana";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia cordifolia";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia cordifolia";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia cylindrocephala";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia cylindrocephala";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia diamantinae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia diffusiflora";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia diniz-cruzeanae";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"SINONIMO";"VARIANTE_ORTOGRAFICA";"Aspilia diniz-cruziana"
"Asteraceae";"Aspilia eglerii";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia espinhacensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia floribunda";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia floribunda";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia grazielae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aspilia jolyana";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
